phon	freq	word	grammar	id
)	1.0	Ae	N	2
as	1.0	Aas	N	7
&bOnir@n	1.0	abonnieren	N	477
&pzOrp=ion	1.0	Absorption	N	710
&gav@	1.0	Agave	N	1257
&gil	1.0	agil	N	1280
al@	1.0	Ahle	N	1321
am@n	1.0	ahmen	N	1322
an	1.0	Ahn	N	1326
ahOrn	1.0	Ahorn	N	1347
)r	1.0	Air	N	1354
&kribi	1.0	Akribie	N	1407
&lbino	1.0	Albino	N	1521
&lbUm	1.0	Album	N	1523
&lg@	1.0	Alge	N	1544
&lk	1.0	Alk	N	1573
&legori	1.0	Allegorie	N	1609
&l@rhailIg@n	1.0	Allerheiligen	N	1652
&lm	1.0	Alm	N	1767
&lm&n&x	1.0	Almanach	N	1768
&lm&ndin	1.0	Almandin	N	1769
&lmoz@n	1.0	Almosen	N	1771
&mbOs	1.0	Amboss	N	1955
amEn	1.0	amen	N	1969
&mpUl@	1.0	Ampulle	N	2044
&mz@l	1.0	Amsel	N	2047
&nErbit@n	1.0	Anerbieten	N	2287
&nf&x@n	1.0	anfachen	N	2298
&N@r	1.0	Anger	N	2391
&nhaimStEl@n	1.0	anheimstellen	N	2496
&nm&rS	1.0	Anmarsch	N	2635
&nomali	1.0	Anomalie	N	2695
&ntologi	1.0	Anthologie	N	2993
&ntinomi	1.0	Antinomie	N	3046
&ntip&ti	1.0	Antipathie	N	3049
&p&ti	1.0	Apathie	N	3204
ar	1.0	Ar	N	3339
ara	1.0	Ara	N	3340
&ral	1.0	Aral	N	3351
&rboretUm	1.0	Arboretum	N	3426
&rkad@	1.0	Arkade	N	3505
&rmada	1.0	Armada	N	3518
&rS	1.0	Arsch	N	3584
&rzen	1.0	Arsen	N	3590
&sErtorIS	1.0	assertorisch	N	3713
&st@r	1.0	Aster	N	3747
&strologi	1.0	Astrologie	N	3777
)t@r	1.0	Aether	N	3825
&tEst	1.0	Attest	N	3887
&tr&p@	1.0	Attrappe	N	3899
E=@n	1.0	aetzen	N	3904
au@rOks@	1.0	Auerochse	N	3924
augUr	1.0	Augur	N	4558
ausErkor@n	1.0	auserkoren	N	4693
ausg@fUkst	1.0	ausgefuchst	N	4776
aust@r	1.0	Auster	N	5421
ave	1.0	Ave	N	5622
&=ur	1.0	Azur	N	5656
b&k@n	1.0	backen	N	5670
b&jonEt	1.0	Bajonett	N	5743
b&r@	1.0	Barre	N	5928
b&r@n	1.0	Barren	N	5930
b&stai	1.0	Bastei	N	5984
bauS@n	1.0	bauschen	N	6098
bauS	1.0	Bausch	N	6099
b&=IlUs	1.0	Bazillus	N	6120
ber@	1.0	Beere	N	6275
b@hEnt	1.0	behend	N	6488
b@hEnd@	1.0	behende	N	6489
b@zud@ln	1.0	besudeln	N	7214
bib@r	1.0	Biber	N	7438
bist	1.0	Biest	N	7469
bIm@ln	1.0	bimmeln	N	7532
bInz@	1.0	Binse	N	7558
bl|k@n	1.0	bloeken	N	7786
blUf@n	1.0	bluffen	N	7803
b|@	1.0	Boee	N	7897
bon@r	1.0	Bohner	N	7913
bOn=@	1.0	Bonze	N	7953
bor	1.0	Bor	N	7958
bOrg@n	1.0	borgen	N	7972
bOrk@	1.0	Borke	N	7975
bOrst@	1.0	Borste	N	7987
b/tx@r	1.0	Boettcher	N	8021
br&nd@n	1.0	branden	N	8072
br&ntvain	1.0	Branntwein	N	8082
bratS@	1.0	Bratsche	N	8098
briz@	1.0	Brise	N	8225
brod@ln	1.0	brodeln	N	8233
bYks	1.0	Buchs	N	8330
bYklIN	1.0	Bueckling	N	8348
bYf@ln	1.0	bueffeln	N	8357
bUksir@n	1.0	bugsieren	N	8367
bUmz@n	1.0	bumsen	N	8395
bYrg@	1.0	Buerge	N	8424
b&tl@r	1.0	Butler	N	8460
JElo	1.0	Cello	N	8488
klorofOrm	1.0	Chloroform	N	8522
d&ks	1.0	Dachs	N	8584
d)mlIx	1.0	daemlich	N	8625
d&rb@n	1.0	darben	N	8665
defl&=ion	1.0	Deflation	N	8754
dEftIx	1.0	deftig	N	8759
deg@n	1.0	Degen	N	8760
dEl@	1.0	Delle	N	8815
dEsoriEntirt	1.0	desorientiert	N	8958
di&gnOsti=ir@n	1.0	diagnostizieren	N	9030
diz@l	1.0	Diesel	N	9111
dizIx	1.0	diesig	N	9116
dOxt	1.0	Docht	N	9279
dOg@	1.0	Dogge	N	9286
dof	1.0	doof	N	9326
d|z@n	1.0	doesen	N	9373
dr&l	1.0	Drall	N	9396
drOSk@	1.0	Droschke	N	9493
drOs@l	1.0	Drossel	N	9496
dUft@	1.0	dufte	N	9534
dUN	1.0	Dung	N	9547
dUrxv&ks@n	1.0	durchwachsen	N	9810
efOy	1.0	Efeu	N	9951
aix@n	1.0	eichen	N	10031
aid@r	1.0	Eider	N	10044
ainbYrg@rn	1.0	einbuergern	N	10179
aing@dENk	1.0	eingedenk	N	10263
ainmYnd@n	1.0	einmuenden	N	10424
ain|d@	1.0	Einoede	N	10434
ainrYk@n	1.0	einruecken	N	10477
ainSib@n	1.0	einschieben	N	10511
ainSmEl=@n	1.0	einschmelzen	N	10532
Elx	1.0	Elch	N	10842
emIr	1.0	Emir	N	10930
Enklav@	1.0	Enklave	N	11030
EntSt&linizirUN	1.0	Entstalinisierung	N	11302
EntvIS@n	1.0	entwischen	N	11364
Ergeb@nst	1.0	ergebenst	N	11599
Erg/=@n	1.0	ergoetzen	N	11614
Erlauxt	1.0	erlaucht	N	11714
Erl@	1.0	Erle	N	11721
ES@	1.0	Esche	N	12116
Eskimo	1.0	Eskimo	N	12121
EskOrt@	1.0	Eskorte	N	12122
Est@r	1.0	Ester	N	12153
Estrad@	1.0	Estrade	N	12155
Oyrovizion	1.0	Eurovision	N	12212
Oyt@r	1.0	Euter	N	12213
f)x@ln	1.0	faecheln	N	12419
fat	1.0	fad	N	12444
f)nrIx	1.0	Faehnrich	N	12465
f&rn	1.0	Farn	N	12608
f&zan	1.0	Fasan	N	12612
faz@ln	1.0	faseln	N	12620
f&st@n	1.0	fasten	N	12646
f&ks@	1.0	Faxe	N	12682
feg@fOy@r	1.0	Fegefeuer	N	12706
fail	1.0	feil	N	12747
fail@	1.0	Feile	N	12750
failS@n	1.0	feilschen	N	12752
faist	1.0	feist	N	12779
fIxt@	1.0	Fichte	N	13031
fIl=	1.0	Filz	N	13093
fIrl@f&n=	1.0	Firlefanz	N	13151
fIrn	1.0	Firn	N	13162
fjOrt	1.0	Fjord	N	13203
fl&ks	1.0	Flachs	N	13217
flad@n	1.0	Fladen	N	13218
fl&k	1.0	Flak	N	13223
flau	1.0	flau	N	13254
fleg@l	1.0	Flegel	N	13280
flEtS@n	1.0	fletschen	N	13303
flid@r	1.0	Flieder	N	13311
flInt	1.0	Flint	N	13334
flIt@r	1.0	Flitter	N	13341
flYg@	1.0	fluegge	N	13403
flUNk@rn	1.0	flunkern	N	13422
fluOr	1.0	Fluor	N	13424
fol@n	1.0	Fohlen	N	13458
f|r@	1.0	Foehre	N	13462
fOrt@	1.0	forte	N	13602
fr&nz@	1.0	Franse	N	13702
fraigebIx	1.0	freigebig	N	13744
fref@l	1.0	Frevel	N	13823
fUxt@l	1.0	Fuchtel	N	13945
fUn=@l	1.0	Funzel	N	14025
g&f@n	1.0	gaffen	N	14111
g&lon@	1.0	Gallone	N	14136
g&ma	1.0	Gamma	N	14148
g&nov@	1.0	Ganove	N	14164
g)r@n	1.0	gaeren	N	14192
g&rb@	1.0	Garbe	N	14201
g&rstIx	1.0	garstig	N	14221
gauk@ln	1.0	gaukeln	N	14272
gaun@r	1.0	Gauner	N	14278
g&=Et@	1.0	Gazette	N	14283
gEk	1.0	Geck	N	14348
g@dUnz@n	1.0	gedunsen	N	14386
g@hab@	1.0	Gehabe	N	14509
g@hab@n	1.0	Gehaben	N	14510
gail	1.0	geil	N	14574
gais@l	1.0	Geissel	N	14581
gai=@n	1.0	geizen	N	14604
gai=	1.0	Geiz	N	14605
gel	1.0	Gel	N	14629
g@laiz@	1.0	Geleise	N	14663
g@mal	1.0	Gemahl	N	14689
gEmz@	1.0	Gemse	N	14721
Z&nd&rm	1.0	Gendarm	N	14739
g@nez@n	1.0	genesen	N	14768
geografIS	1.0	geografisch	N	14816
g@p&rt	1.0	Gepard	N	14827
gErt@	1.0	Gerte	N	14904
g@SvUlst	1.0	Geschwulst	N	14985
g@zEl	1.0	Gesell	N	14987
g@zInd@	1.0	Gesinde	N	15017
g@Stad@	1.0	Gestade	N	15049
g@vai	1.0	Geweih	N	15161
g@=im@n	1.0	geziemen	N	15223
gIxt	1.0	Gicht	N	15229
gib@l	1.0	Giebel	N	15230
Ziro	1.0	Giro	N	15265
gIr@n	1.0	girren	N	15266
glIm@n	1.0	glimmen	N	15370
glob@trOt@r	1.0	Globetrotter	N	15385
gOrdIS	1.0	gordisch	N	15483
g/=@	1.0	Goetze	N	15523
gr&xt	1.0	Gracht	N	15545
gr)m	1.0	Gram	N	15560
gr&ntIx	1.0	grantig	N	15576
gr)t@	1.0	Graete	N	15593
graif	1.0	Greif	N	15639
grIf@l	1.0	Griffel	N	15686
grIl@	1.0	Grille	N	15690
gr|l@n	1.0	groelen	N	15710
gu&no	1.0	Guano	N	15880
gul&S	1.0	Gulasch	N	15888
gUrg@l	1.0	Gurgel	N	15906
habIxt	1.0	Habicht	N	15998
had@r	1.0	Hader	N	16018
hag@ln	1.0	hageln	N	16045
hain	1.0	Hain	N	16064
h&mst@r	1.0	Hamster	N	16175
h&nf	1.0	Hanf	N	16245
h&nt@l	1.0	Hantel	N	16265
h&p@rn	1.0	hapern	N	16268
harEm	1.0	Harem	N	16273
hErezi	1.0	Haeresie	N	16274
h&rf@	1.0	Harfe	N	16276
h&rlekin	1.0	Harlekin	N	16280
h&rmoniUm	1.0	Harmonium	N	16291
h&rn	1.0	Harn	N	16292
h&rpun@	1.0	Harpune	N	16297
h&S@n	1.0	haschen	N	16329
h)tS@ln	1.0	haetscheln	N	16354
haubI=@	1.0	Haubitze	N	16359
h&v&ri	1.0	Havarie	N	16472
hEx@ln	1.0	hecheln	N	16485
hEk@n	1.0	hecken	N	16487
hef@	1.0	Hefe	N	16500
haiS@n	1.0	heischen	N	16643
hEl@r	1.0	Heller	N	16698
hENk@n	1.0	henken	N	16722
hiv@n	1.0	hieven	N	17040
hIrz@	1.0	Hirse	N	17299
hIstologi	1.0	Histologie	N	17307
hOf&rt	1.0	Hoffart	N	17520
hOlp@rn	1.0	holpern	N	17608
hO+@n	1.0	Hopfen	N	17669
hOp	1.0	Hopp	N	17671
hOrnIs@	1.0	Hornisse	N	17706
hOrOr	1.0	Horror	N	17713
hyb@n	1.0	hueben	N	17740
hUlt	1.0	Huld	N	17777
hUmp@n	1.0	Humpen	N	17801
humUs	1.0	Humus	N	17802
hUrtIx	1.0	hurtig	N	17854
hy&=Int	1.0	Hyazinth	N	17874
hYbrit	1.0	hybrid	N	17875
IlUst@r	1.0	illuster	N	18026
ImIJ	1.0	Image	N	18035
Imk@r	1.0	Imker	N	18049
Imun	1.0	immun	N	18079
Infam	1.0	infam	N	18288
InfErno	1.0	Inferno	N	18308
In@von@n	1.0	innewohnen	N	18515
InUN	1.0	Innung	N	18522
InzEr=ion	1.0	Insertion	N	18559
InStEndIx	1.0	instaendig	N	18593
italIS	1.0	italisch	N	18907
j)t@n	1.0	jaeten	N	18988
jaux@	1.0	Jauche	N	18989
jaux=@n	1.0	jauchzen	N	18991
jot	1.0	Jod	N	19052
jol@n	1.0	johlen	N	19061
jovial	1.0	jovial	N	19072
jUk@n	1.0	jucken	N	19083
jUNf@r	1.0	Jungfer	N	19114
jurOr	1.0	Juror	N	19141
jUks	1.0	Jux	N	19168
k&briolEt	1.0	Kabriolett	N	19186
k&x@l	1.0	Kachel	N	19189
k&tmiUm	1.0	Kadmium	N	19200
k&jyt@	1.0	Kajuete	N	19236
k&ligraf	1.0	Kalligraph	N	19296
k&mpir@n	1.0	kampieren	N	19369
k&nibal@	1.0	Kannibale	N	19398
kap@rn	1.0	kapern	N	19445
k&pir@n	1.0	kapieren	N	19450
k&p@n	1.0	kappen	N	19476
k&priol@	1.0	Kapriole	N	19482
k&pu=@	1.0	Kapuze	N	19494
k&rir@n	1.0	karieren	N	19533
k&rOs@	1.0	Karosse	N	19549
k&r@n	1.0	Karren	N	19557
karz&mstak	1.0	Karsamstag	N	19560
karst	1.0	Karst	N	19561
karvOx@	1.0	Karwoche	N	19586
k&skad@	1.0	Kaskade	N	19602
k&t&pUlt	1.0	Katapult	N	19656
k&t&r	1.0	Katarrh	N	19658
k&v&lkad@	1.0	Kavalkade	N	19728
kaviar	1.0	Kaviar	N	19733
kefIr	1.0	Kefir	N	19738
kerIxt	1.0	Kehricht	N	19757
keks	1.0	Keks	N	19789
kElt@r	1.0	Kelter	N	19808
kErb@	1.0	Kerbe	N	19836
kE=@r	1.0	Ketzer	N	19875
kIbu=	1.0	Kibbuz	N	19892
kIk@n	1.0	kicken	N	19895
kIrmEs	1.0	Kirmes	N	19996
kIsmEt	1.0	Kismet	N	20005
kIt	1.0	Kitt	N	20014
kI=	1.0	Kitz	N	20018
kl&d@	1.0	Kladde	N	20029
klEf@n	1.0	klaeffen	N	20031
kl&ft@r	1.0	Klafter	N	20033
kl&mOt@	1.0	Klamotte	N	20055
kl&J	1.0	Klatsch	N	20127
klaub@n	1.0	klauben	N	20137
klau@	1.0	Klaue	N	20139
klainazi@n	1.0	Kleinasien	N	20181
klEmpn@r	1.0	Klempner	N	20236
klEt@	1.0	Klette	N	20245
kliEnt	1.0	Klient	N	20256
klImp@rn	1.0	klimpern	N	20270
klo	1.0	Klo	N	20298
klos	1.0	Kloss	N	20313
klUmp	1.0	Klump	N	20335
klUmp@n	1.0	Klumpen	N	20337
knOy@l	1.0	Knaeuel	N	20378
knauz@rn	1.0	knausern	N	20380
kneb@l	1.0	Knebel	N	20384
knoplaux	1.0	Knoblauch	N	20421
kn|d@l	1.0	Knoedel	N	20436
knOrp@l	1.0	Knorpel	N	20444
knOsp@	1.0	Knospe	N	20449
knYl@n	1.0	knuellen	N	20457
knYl@r	1.0	Knueller	N	20458
kob&lt	1.0	Kobalt	N	20477
k|d@r	1.0	Koeder	N	20498
kol@hYdrat	1.0	Kohlehydrat	N	20519
kol@ndiOksyt	1.0	Kohlendioxyd	N	20520
kokEt	1.0	kokett	N	20543
kOlxoz@	1.0	Kolchose	N	20562
kolibri	1.0	Kolibri	N	20564
kOlek	1.0	Kolleg	N	20571
kolorit	1.0	Kolorit	N	20607
k|lS	1.0	Koelsch	N	20614
kOmpli=@	1.0	Komplize	N	20731
kOnfEkt	1.0	Konfekt	N	20789
kOnfOrm	1.0	konform	N	20814
kOnfus	1.0	konfus	N	20820
kOnt@rfai	1.0	Konterfei	N	20969
kOnvEks	1.0	konvex	N	21053
kOnvOy	1.0	Konvoi	N	21056
koOrdinat@	1.0	Koordinate	N	21092
koran	1.0	Koran	N	21141
kOrk	1.0	Kork	N	21159
kOrk@n	1.0	Korken	N	21161
kOrelat	1.0	Korrelat	N	21208
k|t@r	1.0	Koeter	N	21271
kr&b@ln	1.0	krabbeln	N	21283
kram	1.0	Kram	N	21336
kraul@n	1.0	kraulen	N	21411
krem	1.0	Krem	N	21478
krepir@n	1.0	krepieren	N	21489
krIb@ln	1.0	kribbeln	N	21517
krokUs	1.0	Krokus	N	21618
kr|t@	1.0	Kroete	N	21632
krum@	1.0	Krume	N	21637
kru=ifIks	1.0	Kruzifix	N	21660
kyb@l	1.0	Kuebel	N	21665
kuf@	1.0	Kufe	N	21696
kul@	1.0	Kuhle	N	21722
kYm@l	1.0	Kuemmel	N	21765
kUnt@rbUnt	1.0	kunterbunt	N	21837
kUp@ln	1.0	kuppeln	N	21850
kUrb@l	1.0	Kurbel	N	21865
kyrbIs	1.0	Kuerbis	N	21867
kuri@	1.0	Kurie	N	21873
kurir@n	1.0	kurieren	N	21874
kYst@r	1.0	Kuester	N	21955
kUt@	1.0	Kutte	N	21959
l&k@n	1.0	lacken	N	21996
lEdir@n	1.0	laedieren	N	22015
laix	1.0	Laich	N	22042
lak@n	1.0	Laken	N	22053
l&mpda	1.0	Lambda	N	22060
l)rx@	1.0	Laerche	N	22238
l&rf@	1.0	Larve	N	22244
laux	1.0	Lauch	N	22301
lau@r	1.0	Lauer	N	22305
laug@	1.0	Lauge	N	22322
lEx=@n	1.0	lechzen	N	22470
leg@r	1.0	Leger	N	22521
le@n	1.0	Lehen	N	22537
laist	1.0	Leist	N	22710
laist@	1.0	Leiste	N	22711
lEnd@	1.0	Lende	N	22761
lErx@	1.0	Lerche	N	22785
lez@rlIx	1.0	leserlich	N	22815
lOykEmi	1.0	Leukaemie	N	22860
lOymUnt	1.0	Leumund	N	22867
lEksem	1.0	Lexem	N	22880
libEl@	1.0	Libelle	N	22897
lili@	1.0	Lilie	N	23063
lInt	1.0	lind	N	23080
lINguIst	1.0	Linguist	N	23098
linolSnIt	1.0	Linolschnitt	N	23138
likvit	1.0	liquid	N	23155
litiUm	1.0	Lithium	N	23189
laif	1.0	live	N	23199
loZir@n	1.0	logieren	N	23276
lori	1.0	Lori	N	23341
l/s	1.0	Loess	N	23373
lOt@ri	1.0	Lotterie	N	23405
lud@r	1.0	Luder	N	23440
luk	1.0	Lug	N	23491
luk@	1.0	Luke	N	23498
lukUlIS	1.0	lukullisch	N	23500
lYm@ln	1.0	luemmeln	N	23508
lYm@l	1.0	Luemmel	N	23509
lUnt	1.0	Lund	N	23528
lY+@n	1.0	luepfen	N	23545
lUrx	1.0	Lurch	N	23547
lUtS@n	1.0	lutschen	N	23573
lu=Ern@	1.0	Luzerne	N	23590
lYnx@n	1.0	lynchen	N	23605
m&gma	1.0	Magma	N	23691
m&gnat	1.0	Magnat	N	23693
m&h&goni	1.0	Mahagoni	N	23708
m)n@	1.0	Maehne	N	23723
m)r@	1.0	Maehre	N	23728
m&l=	1.0	Malz	N	23793
m&nd&rin@	1.0	Mandarine	N	23814
m&ni	1.0	Manie	N	23837
m&Nko	1.0	Manko	N	23856
m&rZ@	1.0	Marge	N	23915
m&rihuana	1.0	Marihuana	N	23921
m&rkis	1.0	Marquis	N	23968
m&rt@rn	1.0	martern	N	23980
m&rt@r	1.0	Marter	N	23981
m&rtyriUm	1.0	Martyrium	N	23988
m&S@	1.0	Masche	N	23994
m&J	1.0	Matsch	N	24096
mauzoleUm	1.0	Mausoleum	N	24146
media	1.0	Media	N	24170
maiz@	1.0	Meise	N	24301
mais@l	1.0	Meissel	N	24303
melIs@ngaist	1.0	Melissengeist	N	24354
mEmbran	1.0	Membran	N	24372
menetek@l	1.0	Menetekel	N	24390
mEN@n	1.0	mengen	N	24391
mEnza	1.0	Mensa	N	24406
met&f@r	1.0	Metapher	N	24551
metan	1.0	Methan	N	24581
metrIk	1.0	Metrik	N	24598
metropolIs	1.0	Metropolis	N	24605
metropolit	1.0	Metropolit	N	24606
mOyt@rn	1.0	meutern	N	24622
mIkrIx	1.0	mickrig	N	24633
mili=	1.0	Miliz	N	24731
mIl=	1.0	Milz	N	24750
mimoz@	1.0	Mimose	N	24758
mir	1.0	Mir	N	24841
mir&bEl@	1.0	Mirabelle	N	24842
mod@r	1.0	Moder	N	25186
mog@ln	1.0	mogeln	N	25220
mon	1.0	Mohn	N	25235
mOlIx	1.0	mollig	N	25260
mOnd)n	1.0	mondaen	N	25287
monog&mi	1.0	Monogamie	N	25316
mOnzInjor@	1.0	Monsignore	N	25350
mOntur	1.0	Montur	N	25374
mor&st	1.0	Morast	N	25405
moritat	1.0	Moritat	N	25463
mOrfem	1.0	Morphem	N	25465
m/rz@r	1.0	Moerser	N	25482
mOrt&lit)t	1.0	Mortalitaet	N	25484
m/rt@l	1.0	Moertel	N	25486
mOslEm	1.0	Moslem	N	25498
mOst	1.0	Most	N	25501
mot@l	1.0	Motel	N	25504
mOt@	1.0	Motte	N	25528
mUf	1.0	Muff	N	25546
mumi@	1.0	Mumie	N	25600
mYrp	1.0	muerb	N	25658
mYrb@	1.0	muerbe	N	25659
mUrm@l	1.0	Murmel	N	25663
mUskat	1.0	Muskat	N	25704
mUst&N	1.0	Mustang	N	25728
mutmas@n	1.0	mutmassen	N	25754
mYr@	1.0	Myrrhe	N	25801
mYstIk	1.0	Mystik	N	25810
myt@	1.0	Mythe	N	25815
nag@n	1.0	nagen	N	26099
n&r@tai	1.0	Narretei	N	26221
n&S@n	1.0	naschen	N	26235
n&turali@n	1.0	Naturalien	N	26332
nebulos	1.0	nebulos	N	26460
nEk@n	1.0	necken	N	26462
nEr=	1.0	Nerz	N	26567
nobilit)t	1.0	Nobilitaet	N	26938
nomad@	1.0	Nomade	N	26954
n/rg@ln	1.0	noergeln	N	27020
not=Uxt	1.0	Notzucht	N	27119
nova	1.0	Nova	N	27122
nud@l	1.0	Nudel	N	27152
nYst@r	1.0	Nuester	N	27195
nY=@	1.0	nuetze	N	27212
ob&xt	1.0	Obacht	N	27235
Opd&x	1.0	Obdach	N	27236
Opzig@n	1.0	obsiegen	N	27345
Opskur	1.0	obskur	N	27346
|d@n	1.0	oeden	N	27378
|d@	1.0	oede	N	27379
od@m	1.0	Odem	N	27382
|kumen@	1.0	Oekumene	N	27492
opiUm	1.0	Opium	N	27589
opulEnt	1.0	opulent	N	27617
orion	1.0	Orion	N	27700
Orkan	1.0	Orkan	N	27701
Orn&mEnt	1.0	Ornament	N	27703
|z@	1.0	Oese	N	27738
o=on	1.0	Ozon	N	27801
paZ@	1.0	Page	N	27846
p&lav@r	1.0	Palaver	N	27868
p&mflet	1.0	Pamphlet	N	27883
p&nt@r	1.0	Panther	N	27916
p&p@nStil	1.0	Pappenstiel	N	27959
p&prika	1.0	Paprika	N	27962
p&rodi	1.0	Parodie	N	28062
p&rt	1.0	Part	N	28068
p&sab@l	1.0	passabel	N	28115
p&st@	1.0	Paste	N	28143
p&stet@	1.0	Pastete	N	28150
patina	1.0	Patina	N	28196
p&tron@	1.0	Patrone	N	28212
p&J@n	1.0	patschen	N	28219
peg@l	1.0	Pegel	N	28271
pain	1.0	Pein	N	28278
pEl@n	1.0	pellen	N	28297
penib@l	1.0	penibel	N	28321
pErfit	1.0	perfid	N	28354
pErfid@	1.0	perfide	N	28355
+&f@	1.0	Pfaffe	N	28485
+al	1.0	Pfahl	N	28486
+&nt	1.0	Pfand	N	28492
+lOk	1.0	Pflock	N	28629
+lYk@n	1.0	pfluecken	N	28630
+ot@	1.0	Pfote	N	28641
+US@n	1.0	pfuschen	N	28649
f&nt&st	1.0	Phantast	N	28674
f&rm&=i	1.0	Pharmazie	N	28689
fon	1.0	Phon	N	28735
fonem	1.0	Phonem	N	28736
fyzIs	1.0	Physis	N	28820
piano	1.0	Piano	N	28831
pIk@n	1.0	picken	N	28834
pip@n	1.0	piepen	N	28845
piet)t	1.0	Pietaet	N	28849
pIgmEnt	1.0	Pigment	N	28852
pINk@ln	1.0	pinkeln	N	28882
pInt@	1.0	Pinte	N	28888
pir&nja	1.0	Piranha	N	28895
pirat	1.0	Pirat	N	28896
planir@n	1.0	planieren	N	28933
pl&Nk@	1.0	Planke	N	28935
pl&p@rn	1.0	plappern	N	28946
pl&to	1.0	Plateau	N	28959
plUnd@r	1.0	Plunder	N	29049
plYS	1.0	Pluesch	N	29066
pnOy	1.0	Pneu	N	29079
pOlka	1.0	Polka	N	29182
por@	1.0	Pore	N	29231
pOrnogr&fi	1.0	Pornographie	N	29233
pOre	1.0	Porree	N	29235
pOt	1.0	Pott	N	29347
prEdEstinir@n	1.0	praedestinieren	N	29358
pr&N@r	1.0	Pranger	N	29426
pr&Nk@	1.0	Pranke	N	29427
prEri	1.0	Praerie	N	29433
pr)zEns	1.0	Praesens	N	29437
prEzEnt	1.0	praesent	N	29438
prai@n	1.0	preien	N	29491
propan	1.0	Propan	N	29812
protEk=ion	1.0	Protektion	N	29861
protEktOr	1.0	Protektor	N	29865
pryd@	1.0	pruede	N	29927
prUNk	1.0	Prunk	N	29938
prUst@n	1.0	prusten	N	29944
psyx@	1.0	Psyche	N	29953
pUlt	1.0	Pult	N	30026
pUNkto	1.0	punkto	N	30062
pUr=@ln	1.0	purzeln	N	30102
put@	1.0	Pute	N	30110
kvak@n	1.0	quaken	N	30160
kv&rk	1.0	Quark	N	30192
kvar=	1.0	Quarz	N	30208
kv&J@n	1.0	quatschen	N	30217
kvIl@n	1.0	quillen	N	30288
r&dau	1.0	Radau	N	30351
radi	1.0	Radi	N	30369
ram	1.0	Rahm	N	30447
r&Nk@n	1.0	ranken	N	30516
r&Nk@	1.0	Ranke	N	30519
r&p@ln	1.0	rappeln	N	30537
r&ps	1.0	Raps	N	30544
r&st@r	1.0	Raster	N	30610
raup@	1.0	Raupe	N	30782
reSErS@	1.0	Recherche	N	30871
red@	1.0	Reede	N	30988
raim@n	1.0	reimen	N	31192
rainf&l	1.0	Reinfall	N	31213
rEmp@ln	1.0	rempeln	N	31469
rEn	1.0	Ren	N	31473
rENk@n	1.0	renken	N	31485
r&b&rb@r	1.0	Rhabarber	N	31791
rit	1.0	Ried	N	31850
rim@n	1.0	Riemen	N	31857
rIl@	1.0	Rille	N	31884
rIN@l	1.0	Ringel	N	31905
rI=@n	1.0	ritzen	N	31983
rOb@	1.0	Robbe	N	31991
r/x@ln	1.0	roecheln	N	32003
r|r@n	1.0	roehren	N	32042
rom&n=@	1.0	Romanze	N	32117
rotOr	1.0	Rotor	N	32248
rO=	1.0	Rotz	N	32265
ryps@n	1.0	Ruebsen	N	32299
ruxlos	1.0	ruchlos	N	32302
rUmp@ln	1.0	rumpeln	N	32499
r&n	1.0	Run	N	32509
run@	1.0	Rune	N	32542
ryS@	1.0	Ruesche	N	32564
rYs@l	1.0	Ruessel	N	32571
rut@	1.0	Rute	N	32591
rUJ	1.0	Rutsch	N	32594
z&b@rn	1.0	sabbern	N	32618
z&lb@	1.0	Salbe	N	32748
z&m@t	1.0	Sammet	N	32836
Sab@n	1.0	schaben	N	33095
Sab@rn&k	1.0	Schabernack	N	33099
S&fOt	1.0	Schafott	N	33186
S&n=@	1.0	Schanze	N	33292
S&rm	1.0	Scharm	N	33331
SErp@	1.0	Schaerpe	N	33339
S&tUl@	1.0	Schatulle	N	33367
Saud@rn	1.0	schaudern	N	33387
Sauk@l	1.0	Schaukel	N	33409
SElm	1.0	Schelm	N	33512
Sem@n	1.0	Schemen	N	33525
SErg@	1.0	Scherge	N	33553
SOyx@n	1.0	scheuchen	N	33569
SOy@rn	1.0	scheuern	N	33571
Sinbain	1.0	Schienbein	N	33643
SIm+	1.0	Schimpf	N	33756
SInd@n	1.0	schinden	N	33761
Sl&mp	1.0	Schlamp	N	33902
Slaim	1.0	Schleim	N	33980
SlENk@rn	1.0	schlenkern	N	33994
SlEp	1.0	Schlepp	N	33996
SlIx	1.0	Schlich	N	34021
SlIN@rn	1.0	schlingern	N	34046
SlIt@rn	1.0	schlittern	N	34056
SlI=@n	1.0	schlitzen	N	34061
Slot	1.0	Schlot	N	34076
SlUnt	1.0	Schlund	N	34098
SlUrf@n	1.0	schlurfen	N	34107
Sm)@n	1.0	schmaehen	N	34154
Sm&=@n	1.0	schmatzen	N	34179
Smir@	1.0	Schmiere	N	34252
SmINk@	1.0	Schminke	N	34272
SmOl@n	1.0	schmollen	N	34278
Smor@n	1.0	schmoren	N	34281
Sn&l@	1.0	Schnalle	N	34327
Sn&l=@n	1.0	schnalzen	N	34329
Sn&t@rn	1.0	schnattern	N	34342
Sn/rk@l	1.0	Schnoerkel	N	34440
SnUp@rn	1.0	schnuppern	N	34453
SnUr@	1.0	Schnurre	N	34462
SOk@n	1.0	schocken	N	34470
SO+	1.0	Schopf	N	34529
SrUb@n	1.0	schrubben	N	34673
SUft	1.0	Schuft	N	34703
SYrf@n	1.0	schuerfen	N	34831
