phon	freq	word	grammar	id
n#Us	27.0	nous	N	30601
5b5	27.0	oboe	N	30829
Qkt@p@s	27.0	octopus	N	30943
p{r@ksIz@m	27.0	paroxysm	N	32487
p3t	27.0	pert	A	33364
pIp	27.0	pip	N	33915
plInT	27.0	plinth	N	34294
pQks	27.0	pox	N	35037
sk$ld	27.0	scald	V	40216
skVlk	27.0	skulk	V	42458
st#lIN	27.0	starling	N	44355
stErI5	27.0	stereo	N	44547
t{N	27.0	tang	N	46279
tipi	27.0	tepee	N	46764
t3mIn@s	27.0	terminus	N	46788
T3m5st{t	27.0	thermostat	N	47007
t#ID	27.0	tithe	N	47521
tw3p	27.0	twerp	N	48766
tw#In	27.0	twine	N	48785
vEnIzH	27.0	venison	N	50048
b#IsEps	28.0	biceps	N	3868
k@s#v@	28.0	cassava	N	6556
JIlI	28.0	chilli	N	7315
klQt	28.0	clot	N	7995
k@s	28.0	cos	C	9882
kr1p	28.0	crepe	N	10384
djud	28.0	dude	N	13846
fEnd	28.0	fend	V	16409
frEkP	28.0	freckle	N	17868
fV_	28.0	fudge	N	18193
g$l	28.0	gall	N	18440
_Ir#f	28.0	giraffe	N	18960
gl5t	28.0	gloat	V	19086
grIfIn	28.0	griffin	N	19697
hVbVb	28.0	hubbub	N	21822
ImprQmptju	28.0	impromptu	A	22567
#It@m	28.0	item	B	24150
_EtIsH	28.0	jettison	V	24362
l#J	28.0	larch	N	25300
lI@r@	28.0	lira	N	26249
l5T	28.0	loath	A	26399
lQp	28.0	lop	V	26648
mI{nd@R	28.0	meander	V	27805
m5lEst	28.0	molest	V	28876
mQm@	28.0	momma	N	28900
mVsk	28.0	musk	N	29528
pl@sEnt@	28.0	placenta	N	34056
rubP	28.0	rouble	N	39347
r#U@n	28.0	rowan	N	39438
S#I@R	28.0	shire	N	41670
spIndP	28.0	spindle	N	43775
T3mQs	28.0	thermos	N	47003
tr$l	28.0	trawl	N	48185
trEsP	28.0	trestle	N	48275
tr#It	28.0	trite	A	48382
trVmp	28.0	trump	N	48489
r{NgP	28.0	wrangle	V	52110
1k$n	29.0	acorn	N	324
{mjUlIt	29.0	amulet	N	1345
#sH	29.0	arson	N	2097
{v5k#d5	29.0	avocado	N	2657
b1z	29.0	baize	N	2908
b#b@l	29.0	barbel	N	3110
bIl_	29.0	bilge	N	3934
blQJ	29.0	blotch	N	4385
k{kP	29.0	cackle	V	5925
S{grIn	29.0	chagrin	N	6921
JImp	29.0	chimp	N	7333
kl{r@nEt	29.0	clarinet	N	7729
k5m@	29.0	coma	N	8453
k$tEks	29.0	cortex	N	9872
g{bP	29.0	gabble	V	18389
g3d	29.0	gird	V	18961
_Ist	29.0	gist	N	18979
g$R	29.0	gore	N	19367
h{g	29.0	hag	N	20109
hVlk	29.0	hulk	N	21851
n{p	29.0	knap	V	24920
lEgjum	29.0	legume	N	25735
m@r$d	29.0	maraud	V	27429
m{S	29.0	mash	N	27581
m$z	29.0	mores	N	29105
5g@R	29.0	ogre	N	31050
Qr@kP	29.0	oracle	N	31388
p{nTI@n	29.0	pantheon	N	32280
pit@R	29.0	peter	N	33419
prEp	29.0	prep	N	35289
r#sk@l	29.0	rascal	N	37272
rEnd	29.0	rend	V	38192
rVk	29.0	ruck	N	39508
skVfP	29.0	scuffle	V	40585
slVS	29.0	slush	N	42776
sp{nj@l	29.0	spaniel	N	43565
st1d	29.0	staid	A	44222
t1b@R	29.0	tabor	N	46114
DID@R	29.0	thither	B	47105
TrVS	29.0	thrush	N	47243
twIdP	29.0	twiddle	V	48771
vIm	29.0	vim	N	50292
widP	29.0	wheedle	V	51321
#rI@	30.0	aria	N	1998
$dI5	30.0	audio	A	2493
{vId	30.0	avid	A	2654
b{l@rin@	30.0	ballerina	N	2954
br1s	30.0	brace	N	4973
br{g	30.0	brag	V	4990
k5l@	30.0	cola	N	8299
k@n_il	30.0	congeal	V	9097
d{Nk	30.0	dank	A	11134
dEstIn	30.0	destine	V	12073
f$lk@n	30.0	falcon	N	16023
fInEs	30.0	finesse	N	16697
h{JIt	30.0	hatchet	N	20557
hjum@s	30.0	humus	N	21906
#I@R	30.0	ire	N	23996
_1d	30.0	jade	N	24213
l#d	30.0	lard	N	25301
l{s	30.0	lass	N	25344
lim@R	30.0	lemur	N	25751
l5p	30.0	lope	V	26650
mQl@sk	30.0	mollusc	N	28881
mQr5	30.0	morrow	N	29145
m3fI	30.0	murphy	N	29492
p$nJ	30.0	paunch	N	32762
plVS	30.0	plush	N	34396
r#InQs@r@s	30.0	rhinoceros	N	38808
r5d@dEndr@n	30.0	rhododendron	N	38810
r#Iv	30.0	rive	V	39053
rUk	30.0	rook	N	39252
sk#Undr@l	30.0	scoundrel	N	40451
slINk	30.0	slink	V	42657
sp#	30.0	spa	N	43534
str{t@_@m	30.0	stratagem	N	44894
sVlt@n	30.0	sultan	N	45433
D#In	30.0	thine	O	47052
tQt	30.0	tot	N	47815
v3tIg5	30.0	vertigo	N	50145
@nEks	31.0	annex	V	1511
{ps	31.0	apse	N	1875
b#Il	31.0	bile	N	3932
brVnt	31.0	brunt	N	5429
klVmp	31.0	clump	V	8051
kQl	31.0	col	N	8297
kupQn	31.0	coupon	N	10082
kQI	31.0	coy	A	10177
krIpt	31.0	crypt	N	10669
k3fju	31.0	curfew	N	10810
dEsIbEl	31.0	decibel	N	11409
d#bI	31.0	derby	N	11946
dU@R	31.0	dour	A	13430
Em@r@ld	31.0	emerald	N	14602
f$sIt	31.0	faucet	N	16251
fr#I@R	31.0	friar	N	18011
g#b	31.0	garb	N	18532
h{Nk	31.0	hank	N	20363
hQvP	31.0	hovel	N	21781
hVmbVg	31.0	humbug	N	21880
l{J	31.0	latch	N	25361
luv@R	31.0	louvre	N	26712
lVst@R	31.0	lustre	N	26914
nus	31.0	noose	N	30453
p{stEl	31.0	pastel	N	32640
skQn	31.0	scone	N	40396
S{kP	31.0	shackle	N	41387
st5l	31.0	stole	N	44734
swIg	31.0	swig	N	45890
tInt	31.0	tint	N	47472
tr5l	31.0	troll	V	48407
zIp	31.0	zip	N	52417
@bEt	32.0	abet	V	38
b15b{b	32.0	baobab	N	3082
br{S	32.0	brash	A	5040
bVmbP	32.0	bumble	V	5615
k{m	32.0	cam	N	6079
klit	32.0	cleat	N	7828
kQm@	32.0	comma	N	8580
k$d@rQI	32.0	corduroy	N	9737
kr1@n	32.0	crayon	N	10291
krVks	32.0	crux	N	10659
kjupId	32.0	cupid	N	10779
dEl	32.0	dell	N	11716
g#Ut	32.0	gout	N	19423
gVst5	32.0	gusto	N	20019
h1zP	32.0	hazel	N	20644
h3mIt	32.0	hermit	N	21006
_Est	32.0	jest	N	24344
mET@nQl	32.0	methanol	N	28160
5bis	32.0	obese	A	30778
QktIv	32.0	octave	N	30937
p3k	32.0	perk	N	33237
pl{k#d	32.0	placard	N	34042
kw1l	32.0	quail	N	36758
kw3k	32.0	quirk	N	36939
r1k	32.0	rake	N	37149
S{mbP	32.0	shamble	V	41448
slVmb@R	32.0	slumber	V	42765
sp#Ut	32.0	spout	V	43976
spri	32.0	spree	N	43996
swIl	32.0	swill	V	45893
t{bl5	32.0	tableau	N	46092
t#UzP	32.0	tousle	V	47877
tjumVlt	32.0	tumult	N	48601
v3mIn	32.0	vermin	N	50117
vEks	32.0	vex	V	50189
j#n	32.0	yarn	N	52240
zEbr@	32.0	zebra	N	52388
zum	32.0	zoom	V	52442
b#b	33.0	barb	N	3093
bVkP	33.0	buckle	N	5475
k#tEl	33.0	cartel	N	6494
k{sk1d	33.0	cascade	N	6520
JIvI	33.0	chivy	V	7391
kQkP	33.0	cockle	N	8164
kQg	33.0	cog	N	8246
k$p@s	33.0	corpus	N	9813
find	33.0	fiend	N	16545
gl1d	33.0	glade	N	19005
glIb	33.0	glib	A	19060
h#rim	33.0	harem	N	20474
ImprIs#rI5	33.0	impresario	N	22543
_ud5	33.0	judo	N	24565
_Vnt@	33.0	junta	N	24629
m1trIks	33.0	matrix	N	27711
mIn@skjul	33.0	minuscule	A	28539
QkVlt	33.0	occult	A	30910
pQmp	33.0	pomp	N	34650
prin	33.0	preen	V	35206
r{mbP	33.0	ramble	V	37172
r{vP	33.0	ravel	V	37349
r#Ind	33.0	rind	N	38964
skQl@p	33.0	scallop	N	40224
snIp	33.0	snip	V	42995
spVd	33.0	spud	N	44043
skw$k	33.0	squawk	V	44116
T{J	33.0	thatch	N	46904
TrQtP	33.0	throttle	N	47213
trEk	33.0	trek	V	48236
tVsk	33.0	tusk	N	48711
v@nIl@	33.0	vanilla	N	49905
wQdP	33.0	waddle	V	50580
@kQst	34.0	accost	V	254
brQT	34.0	broth	N	5393
J#Id	34.0	chide	V	7275
klQd	34.0	clod	N	7939
kQmIt	34.0	comet	N	8539
k@m5d	34.0	commode	N	8645
k3t	34.0	curt	A	10854
dEnt	34.0	dent	V	11844
drul	34.0	drool	V	13719
frQT	34.0	froth	N	18123
g@zEl	34.0	gazelle	N	18660
glVm	34.0	glum	A	19137
gQN	34.0	gong	N	19297
h{l5	34.0	hallow	V	20233
hEmp	34.0	hemp	N	20925
_QS	34.0	josh	V	24499
n5l	34.0	knoll	N	24990
lImpIt	34.0	limpet	N	26147
lIvId	34.0	livid	A	26363
l5t@s	34.0	lotus	N	26687
m#ki	34.0	marquee	N	27518
m3T	34.0	mirth	N	28563
m5pEd	34.0	moped	N	29073
pQns	34.0	ponce	N	34656
rEp	34.0	rep	N	38233
s{f#I@R	34.0	sapphire	N	40044
sI@R	34.0	sear	V	40684
sId{n	34.0	sedan	N	40817
slV_	34.0	sludge	N	42750
sl3R	34.0	slur	V	42773
smV_	34.0	smudge	V	42902
sUt	34.0	soot	N	43348
st1v	34.0	stave	N	44434
str{gP	34.0	straggle	V	44844
v#I@l@t	34.0	violet	A	50320
{lQI	35.0	alloy	N	1103
{lf@	35.0	alpha	N	1157
blit	35.0	bleat	V	4237
JEl5	35.0	cello	N	6792
kQb	35.0	cob	N	8126
kQndIt	35.0	conduit	N	9009
k#UJ	35.0	couch	V	9965
dr5n	35.0	drone	V	13716
idIkt	35.0	edict	N	14210
flQg	35.0	flog	V	17131
f5l	35.0	foal	N	17295
g{g	35.0	gag	N	18412
_El@tin	35.0	gelatine	N	18690
h{gP	35.0	haggle	V	20112
h#k	35.0	hark	V	20477
h$nJ	35.0	haunch	N	20584
n1p	35.0	nape	N	29692
nIk	35.0	nick	V	30154
p1zlI	35.0	paisley	N	32118
p1TQs	35.0	pathos	N	32716
finIks	35.0	phoenix	N	33559
pQzIt	35.0	posit	V	34830
kw1k	35.0	quake	V	36764
r{mp#t	35.0	rampart	N	37192
r5t@	35.0	rota	N	39323
s#br@	35.0	sabra	N	39722
sl#Im	35.0	slime	N	42646
sw$T	35.0	swath	N	45814
b1st	36.0	baste	V	3273
br{t	36.0	brat	N	5055
bVr5	36.0	burrow	N	5740
k#b#In	36.0	carbine	N	6334
k$k@s	36.0	caucus	N	6706
klINk	36.0	clink	V	7895
k5lt	36.0	colt	N	8444
krun	36.0	croon	V	10491
k3dP	36.0	curdle	V	10802
dEft	36.0	deft	A	11621
dr1k	36.0	drake	N	13550
dr5v	36.0	drove	N	13744
izP	36.0	easel	N	14091
h{d@k	36.0	haddock	N	20098
Ign#It	36.0	ignite	V	22216
InfEst	36.0	infest	V	23179
_#R	36.0	jar	V	24260
lEntIl	36.0	lentil	N	25774
l#Ut	36.0	lout	N	26710
l3J	36.0	lurch	N	26889
m1s	36.0	mace	N	26971
m$sP	36.0	morsel	N	29149
p{l@R	36.0	pallor	N	32182
pEdP	36.0	pedal	N	32916
pEdIgri	36.0	pedigree	N	32938
pr@f1n	36.0	profane	A	35764
kwEl	36.0	quell	V	36849
r{pt	36.0	rapt	A	37256
skVf	36.0	scuff	V	40583
slQS	36.0	slosh	V	42714
sl#UJ	36.0	slouch	V	42724
smQk	36.0	smock	N	42857
s@pr#n5	36.0	soprano	N	43371
sw#In	36.0	swine	N	45908
w3R	36.0	whirr	V	51454
wIz	36.0	whiz	V	51528
J#nsP	37.0	chancel	N	6986
JVg	37.0	chug	V	7518
k@kun	37.0	cocoon	N	8184
k$dH	37.0	cordon	N	9733
d#Us	37.0	douse	V	13432
fisiz	37.0	faeces	N	15957
fl{ks	37.0	flax	N	17023
gUru	37.0	guru	N	20005
hEkt@R	37.0	hector	V	20825
InsIgnI@	37.0	insignia	N	23479
l@trin	37.0	latrine	N	25403
l5k@st	37.0	locust	N	26460
m@dr#s	37.0	madras	N	27021
mik	37.0	meek	A	27903
m@r5s	37.0	morose	A	29132
rubI	37.0	ruby	N	39506
S{mpu	37.0	shampoo	N	41463
s#Il5	37.0	silo	N	42128
snVf	37.0	snuff	V	43073
TI@r@m	37.0	theorem	N	46952
wQnd	37.0	wand	N	50706
@l1	38.0	allay	V	1047
1n@s	38.0	anus	N	1679
@sp{r@g@s	38.0	asparagus	N	2222
{tl@s	38.0	atlas	N	2390
{ksI@m	38.0	axiom	N	2708
bIkinI	38.0	bikini	N	3925
bQk	38.0	bock	N	4540
k{nIbP	38.0	cannibal	N	6201
k#I	38.0	chi	N	7250
JINk	38.0	chink	N	7348
kQl@r@	38.0	cholera	N	7429
kl5v	38.0	clove	N	8025
kr5k	38.0	croak	V	10467
d1s	38.0	dace	N	11008
d#Is	38.0	dice	N	12285
EksIm@	38.0	eczema	N	14191
f{D@m	38.0	fathom	N	16231
glin	38.0	glean	V	19051
gVlIt	38.0	gullet	N	19955
hEr@n	38.0	heron	N	21018
h#I@sInT	38.0	hyacinth	N	21999
Id	38.0	id	N	22146
Inf3n5	38.0	inferno	N	23176
kIln	38.0	kiln	N	24812
lEkt@n	38.0	lectern	N	25646
lI@R	38.0	leer	V	25659
p$p@s	38.0	porpoise	N	34777
prQtIZ1	38.0	protege	N	36061
pVmpkIn	38.0	pumpkin	N	36414
pVs	38.0	pus	N	36569
sl5T	38.0	sloth	N	42718
sIrIn_	38.0	syringe	N	46067
TrQN	38.0	throng	V	47211
tun@	38.0	tuna	N	48606
v#U@l	38.0	vowel	N	50533
wItP	38.0	whittle	V	51526
b#bIkju	39.0	barbecue	N	3106
bIb	39.0	bib	N	3850
J1f	39.0	chafe	V	6915
JIzP	39.0	chisel	N	7382
JVtnI	39.0	chutney	N	7545
kQnj{k	39.0	cognac	N	8252
kQns5l	39.0	console	N	9269
kQps	39.0	copse	N	9686
g1bP	39.0	gable	N	18390
glQs	39.0	gloss	N	19110
_VgP	39.0	juggle	V	24570
mus	39.0	moose	N	29063
p{t	39.0	pat	N	32670
p{t1	39.0	pate	N	32684
plVnd@R	39.0	plunder	V	34371
prIk	39.0	prick	N	35512
r1v	39.0	rave	V	37347
Sr{pnP	39.0	shrapnel	N	41869
s#IdP	39.0	sidle	V	42032
sm3k	39.0	smirk	V	42850
sQI	39.0	soy	N	43528
st$nJ	39.0	staunch	V	44430
stVt@R	39.0	stutter	V	45131
t#p$lIn	39.0	tarpaulin	N	46371
twIt@R	39.0	twitter	V	48806
jut@r@s	39.0	uterus	N	49783
jEl	39.0	yell	N	52271
b{l@st	40.0	ballast	N	2948
k{b@r1	40.0	cabaret	N	5892
k{lkjUl@s	40.0	calculus	N	5996
JEd@R	40.0	cheddar	N	7173
SIfQn	40.0	chiffon	N	7288
k@nstru	40.0	construe	V	9338
krQJ	40.0	crotch	N	10575
d{f@dIl	40.0	daffodil	N	11023
dVn_@n	40.0	dungeon	N	13914
fErIt	40.0	ferret	N	16423
frEsk5	40.0	fresco	N	17985
frQnd	40.0	frond	N	18095
fVnP	40.0	funnel	N	18299
h#lIkwIn	40.0	harlequin	N	20480
h#IbrId	40.0	hybrid	N	22000
InsEst	40.0	incest	N	22703
Iz@m	40.0	ism	N	24111
_{NgP	40.0	jangle	V	24245
l{b@rInT	40.0	labyrinth	N	25096
mIsIz	40.0	missus	N	28698
p{mp@R	40.0	pamper	V	32211
pl{t	40.0	plait	N	34095
pr#ns	40.0	prance	V	35073
r{nt	40.0	rant	V	37233
rVt	40.0	rut	N	39689
s{l5	40.0	sallow	A	39895
s{p	40.0	sap	N	40034
snE@R	40.0	snare	N	42947
sp{Nk	40.0	spank	V	43568
stipP	40.0	steeple	N	44498
stIgm@	40.0	stigma	N	44622
sVkP	40.0	suckle	V	45341
t1nt	40.0	taint	V	46174
tElEks	40.0	telex	N	46639
tjulIp	40.0	tulip	N	48587
j5g@	40.0	yoga	N	52317
br#In	41.0	brine	N	5262
klInJ	41.0	clinch	V	7885
kVvIt	41.0	covet	V	10139
f{N	41.0	fang	N	16122
fI{sk5	41.0	fiasco	N	16490
hVNk	41.0	hunk	N	21931
kIndP	41.0	kindle	V	24833
mid	41.0	mead	N	27790
mEl5	41.0	mellow	A	27941
m5gP	41.0	mogul	N	28852
mVftI	41.0	mufti	N	29393
n5m{d	41.0	nomad	N	30356
#Ust	41.0	oust	V	31575
p#snIp	41.0	parsnip	N	32506
p1v	41.0	pave	V	32774
prQfIs#I	41.0	prophesy	V	35954
pr5t{g@nIst	41.0	protagonist	N	36043
kw#m	41.0	qualm	N	36775
s@v{n@	41.0	savanna	N	40154
sk{b	41.0	scab	N	40202
SVnt	41.0	shunt	V	41920
sIv	41.0	sieve	N	42040
sIlIk@n	41.0	silicon	N	42113
snQb	41.0	snob	N	43006
spju	41.0	spew	V	43742
sVkjUl@nt	41.0	succulent	A	45332
sInt{ks	41.0	syntax	N	46053
t5t	41.0	tote	N	47825
zEst	41.0	zest	N	52403
{mbP	42.0	amble	V	1255
#tIJ5k	42.0	artichoke	N	2111
b{dmInt@n	42.0	badminton	N	2867
bEdUIn	42.0	bedouin	N	3489
bEr1	42.0	beret	N	3755
k#d@R	42.0	cadre	N	5945
k#U@R	42.0	cower	V	10153
d#ft	42.0	daft	A	11024
d$dP	42.0	dawdle	V	11217
Emb#g5	42.0	embargo	N	14551
3R	42.0	err	V	15131
fjum	42.0	fume	V	18256
n5m	42.0	gnome	N	19159
grIt	42.0	grit	N	19737
grQt5	42.0	grotto	N	19776
hIk	42.0	hick	N	21073
Int3R	42.0	inter	V	23653
m{gnIt	42.0	magnet	N	27055
m{NgP	42.0	mangle	N	27306
pEdIm@nt	42.0	pediment	N	32939
r5d@nt	42.0	rodent	N	39152
sk{nt	42.0	scant	A	40251
sE_	42.0	sedge	N	40827
SIt	42.0	shit	V	41687
Sru	42.0	shrew	N	41873
sIzP	42.0	sizzle	V	42346
snVb	42.0	snub	V	43069
t{k	42.0	tack	V	46126
t5l	42.0	toll	V	47628
3JIn	42.0	urchin	N	49729
v@nI@R	42.0	veneer	N	50029
v3b	42.0	verb	N	50078
w{k	42.0	wack	N	50573
wQn	42.0	wan	A	50705
w$t	42.0	wart	N	50806
r$t	42.0	wrought	A	52191
{b@t	43.0	abbot	N	24
{ntIks	43.0	antics	N	1630
b1b	43.0	babe	N	2734
blE@R	43.0	blare	V	4195
br{n	43.0	bran	N	5023
fjud	43.0	feud	N	16467
g$z	43.0	gauze	N	18645
h3s	43.0	hearse	N	20720
hVb	43.0	hub	N	21820
InstIl	43.0	instil	V	23547
m{nd@rIn	43.0	mandarin	N	27284
nIkP	43.0	nickel	N	30155
p{r@sQl	43.0	parasol	N	32398
pQS	43.0	posh	A	34828
pr#UIs	43.0	prowess	N	36149
pVls	43.0	pulse	V	36405
rub#b	43.0	rhubarb	N	38816
skr#Ib	43.0	scribe	N	40531
snIg@R	43.0	snigger	V	42993
sQljUbP	43.0	soluble	A	43283
s@n#t@	43.0	sonata	N	43327
tEnIt	43.0	tenet	N	46726
trIvI@	43.0	trivia	N	48394
wINkP	43.0	winkle	N	51758
@sw1_	44.0	assuage	V	2307
kE@n	44.0	cairn	N	5969
kr5m	44.0	chrome	N	7491
kr{Nk	44.0	crank	N	10247
kVl	44.0	cull	V	10732
dVkt	44.0	duct	N	13839
iTQs	44.0	ethos	N	15255
f1bP	44.0	fable	N	15882
fVz	44.0	fuzz	N	18379
g{f	44.0	gaff	N	18408
_#I@r5	44.0	giro	N	18977
gr@fitI	44.0	graffiti	N	19468
h#Iv	44.0	hive	N	21291
k1l	44.0	kale	N	24671
mImEnt5	44.0	memento	N	27965
mIrI@d	44.0	myriad	A	29609
n1p#m	44.0	napalm	N	29691
5t	44.0	oat	N	30762
p{l1	44.0	palais	N	32126
p#dH	44.0	pardon	V	32414
p1t@nt	44.0	patent	A	32690
pVnt	44.0	punt	N	36471
r{nd	44.0	rand	N	37203
s#din	44.0	sardine	N	40057
skrupP	44.0	scruple	N	40572
sk3mIS	44.0	skirmish	N	42434
sl{N	44.0	slang	N	42507
smVg	44.0	smug	A	42904
sQvrIn	44.0	sovereign	A	43520
sp$R	44.0	spoor	N	43935
sp3n	44.0	spurn	V	44052
tIm@TI	44.0	timothy	N	47438
t#It@n	44.0	titan	N	47515
trikP	44.0	treacle	N	48193
1prIkQt	45.0	apricot	N	1865
k#dIg@n	45.0	cardigan	N	6370
k{z@m	45.0	chasm	N	7107
kl{m	45.0	clam	N	7681
kl{Nk	45.0	clank	V	7709
klik	45.0	clique	N	7911
k@mjut	45.0	commute	V	8706
kQzmQs	45.0	cosmos	N	9905
d#n	45.0	darn	V	11168
d#Ik	45.0	dike	N	12388
h5	45.0	hoe	N	21332
kil	45.0	keel	N	24696
kr5n@	45.0	krona	N	25040
lImb5	45.0	limbo	N	26121
lIkjU@R	45.0	liqueur	N	26236
l$R	45.0	lore	N	26671
m{m	45.0	mam	N	27261
f{l@s	45.0	phallus	N	33469
r5v	45.0	rove	V	39429
Sin	45.0	sheen	N	41540
v{mp#I@R	45.0	vampire	N	49894
i@n	46.0	aeon	N	626
b{ndIt	46.0	bandit	N	3007
bIlj@d	46.0	billiard	N	3951
bl#nJ	46.0	blanch	V	4178
b5l@R	46.0	bowler	N	4919
k{kt@s	46.0	cactus	N	5929
k@dEt	46.0	cadet	N	5939
k@_5l	46.0	cajole	V	5971
k{t@r{kt	46.0	cataract	N	6622
sIn@m@n	46.0	cinnamon	N	7582
k5br@	46.0	cobra	N	8136
k@nkQkt	46.0	concoct	V	8939
kVnt	46.0	cunt	N	10770
d3k	46.0	dirk	N	12513
f1	46.0	fay	N	16280
fl{k	46.0	flak	N	16938
flVks	46.0	flux	N	17253
hid	46.0	heed	V	20842
hVsk	46.0	husk	N	21982
k{Ng@ru	46.0	kangaroo	N	24678
lis	46.0	lease	V	25607
m{k	46.0	mac	N	26964
mQp	46.0	mop	N	29067
p{n@sI@	46.0	panacea	N	32217
pr$n	46.0	prawn	N	35082
s@lIsIt	46.0	solicit	V	43247
stVb	46.0	stub	N	45058
Vmp#I@R	46.0	umpire	N	48927
vEnt	46.0	vent	V	50055
w#ft	46.0	waft	V	50595
{nT@m	47.0	anthem	N	1595
b{l@d	47.0	ballad	N	2946
br5k	47.0	broke	A	5352
bV_	47.0	budge	V	5498
J1st	47.0	chaste	A	7109
k5v	47.0	cove	N	10119
krIn_	47.0	cringe	V	10436
ES@lQn	47.0	echelon	N	14150
f$n@	47.0	fauna	N	16263
fluk	47.0	fluke	N	17215
fr$t	47.0	fraught	A	17853
_Em	47.0	gem	N	18695
h{N@R	47.0	hangar	N	20339
_INgP	47.0	jingle	V	24400
l{NgwId	47.0	languid	A	25262
lVg	47.0	lug	V	26829
mju	47.0	mew	V	28201
nIl	47.0	nil	N	30226
p{r@fIn	47.0	paraffin	N	32354
pIgm@nt	47.0	pigment	N	33780
skr$l	47.0	scrawl	V	40503
S{Nk	47.0	shank	N	41469
tit@R	47.0	teeter	V	46579
TrES	47.0	thresh	V	47181
TVd	47.0	thud	V	47248
vEn@m	47.0	venom	N	50049
v3tIbr@	47.0	vertebra	N	50136
vEstI_	47.0	vestige	N	50167
br#IdP	48.0	bridle	N	5222
Sik	48.0	chic	A	7255
IklIps	48.0	eclipse	N	14161
InIgm@	48.0	enigma	N	14836
fIlIt	48.0	fillet	V	16627
h1l5	48.0	halo	N	20243
m1m	48.0	maim	V	27114
@blik	48.0	oblique	A	30812
5k1	48.0	okay	N	31090
QstrIJ	48.0	ostrich	N	31553
rIft	48.0	rift	N	38899
s#In@s	48.0	sinus	N	42257
smIT	48.0	smith	N	42852
spEnt	48.0	spent	A	43737
sprIg	48.0	sprig	N	43997
tIn_	48.0	tinge	V	47454
trIk	48.0	trick	V	48301
jutEnsP	48.0	utensil	N	49781
wiz	48.0	wheeze	V	51333
j{Nk	48.0	yank	V	52229
{lg@	49.0	alga	N	1007
blQb	49.0	blob	N	4309
k#nIvP	49.0	carnival	N	6429
krIpP	49.0	cripple	N	10444
dEnIm	49.0	denim	N	11827
f$m{t	49.0	format	N	17617
h#p	49.0	harp	N	20504
InstItjut	49.0	institute	V	23554
l#ns	49.0	lance	N	25208
l#Us	49.0	louse	N	26707
lusId	49.0	lucid	A	26807
lVl	49.0	lull	V	26846
m#Im	49.0	mime	N	28433
mjuk@s	49.0	mucus	N	29367
p{d@k	49.0	paddock	N	32067
pVNk	49.0	punk	N	36466
kwIl	49.0	quill	N	36916
SIn	49.0	shin	N	41623
spEkt@R	49.0	spectre	N	43686
sprInt	49.0	sprint	V	44024
str{dP	49.0	straddle	V	44840
VltI@rI@R	49.0	ulterior	A	48905
juz3p	49.0	usurp	V	49777
wIf	49.0	whiff	N	51407
@s1l	50.0	assail	V	2246
@stjut	50.0	astute	A	2359
b5g@s	50.0	bogus	A	4568
br1d	50.0	braid	V	4997
br{nd	50.0	brand	V	5029
k{vI#R	50.0	caviar	N	6756
sid@R	50.0	cedar	N	6772
J#R	50.0	char	V	7036
k@mp5n@nt	50.0	component	A	8814
z#R	50.0	czar	N	10984
fl$nt	50.0	flaunt	V	17013
f$fIt	50.0	forfeit	V	17568
IdI@m	50.0	idiom	N	22183
m{kIntQS	50.0	mackintosh	N	26995
n$t	50.0	naught	N	29803
p{l@t	50.0	palate	N	32134
s#m	50.0	psalm	N	36197
rItr{kt	50.0	retract	V	38628
rVN	50.0	rung	N	39607
s@l#Iv@	50.0	saliva	N	39890
SrImp	50.0	shrimp	N	41889
sl#nt	50.0	slant	V	42513
sn#Ut	50.0	snout	N	43038
sp{t@R	50.0	spatter	V	43621
stVbP	50.0	stubble	N	45060
tEmpIst	50.0	tempest	N	46668
wQl5	50.0	wallow	V	50692
{v@l#nJ	51.0	avalanche	N	2627
b1Z	51.0	beige	N	3594
k@nf#Und	51.0	confound	V	9074
d1m	51.0	dame	N	11074
f@mEnt	51.0	ferment	V	16415
fr1	51.0	fray	V	17856
g@zEt	51.0	gazette	N	18662
hiDH	51.0	heathen	N	20765
hjumId	51.0	humid	A	21886
kiQsk	51.0	kiosk	N	24875
nEbjUl@	51.0	nebula	N	29874
r5g	51.0	rogue	N	39163
skVm	51.0	scum	N	40599
snuk@R	51.0	snooker	N	43016
snVg	51.0	snug	V	43083
sQl@s	51.0	solace	N	43217
strVt	51.0	strut	V	45055
t@tu	51.0	tattoo	N	46424
tr{mp	51.0	tramp	V	48028
trVndP	51.0	trundle	V	48501
d1bju	52.0	debut	N	11365
mInI	52.0	mini	N	28493
mVzP	52.0	muzzle	N	29594
Qks#Id	52.0	oxide	N	31988
plum	52.0	plume	N	34352
sp3t	52.0	spurt	V	44056
skwId	52.0	squid	N	44136
sIn@d	52.0	synod	N	46042
t{sIt	52.0	tacit	A	46120
T$	52.0	thaw	V	46913
#s	53.0	arse	N	2089
b1@nIt	53.0	bayonet	N	3348
b#IsH	53.0	bison	N	4064
brIsP	53.0	bristle	N	5300
kQns@l	53.0	consul	N	9341
d1k$R	53.0	decor	N	11473
EJ	53.0	etch	V	15227
f#	53.0	fa	N	15878
lQft	53.0	loft	N	26474
n1	53.0	nay	B	29835
p$l	53.0	pall	N	32168
p{n@r#m@	53.0	panorama	N	32266
r{tP	53.0	rattle	N	37326
s#mpP	53.0	sample	V	39958
s#k{z@m	53.0	sarcasm	N	40053
